x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-0.11999667,-0.2477758,-0.99746644,-0.5704758,-0.72858584,0.26877093,-0.08318043,0.45927358,-0.22495449,0.8248799,9
0.11326814,0.8289418,0.8120482,-0.8480518,-0.6715709,0.60232675,0.9447719,-0.8535148,0.0146359205,-0.38446105,0
0.9414629,0.83072376,0.72780263,0.53814363,-0.09380102,0.92273796,-0.4679501,0.04942417,-0.26311707,-0.7295058,1
-0.4738866,0.2424599,-0.08922112,-0.6624507,-0.12713134,0.17270601,-0.69965136,0.60393584,-0.8501879,0.00956738,5
-0.81802297,-0.9017545,-0.12422156,0.90757513,0.94534326,0.35940862,0.7750989,-0.54664874,0.56299293,0.61016524,2
-0.9556999,-0.7663313,0.4320221,0.092406034,-0.67688,-0.7891227,0.7227292,0.10924137,-0.0022131205,-0.966715,0
0.877393,-0.66105986,0.44558752,-0.12024343,0.03258574,0.4910103,-0.26638925,-0.28054595,0.7971839,-0.7662802,1
0.44500864,-0.2580707,-0.3341316,0.66941714,0.16882503,-0.931015,0.8936231,-0.49620295,0.8644855,-0.3138442,1
0.975039,0.29500163,-0.048307896,0.38173306,-0.031097054,-0.49598372,0.5470091,0.6486198,-0.12527871,0.9406197,4
0.06350589,-0.5288545,-0.5449493,0.67282915,-0.40508747,0.6316073,-0.9713936,0.034447074,-0.6909456,0.35472333,7
0.81212246,0.3935119,-0.34382665,-0.9381107,-0.47380018,-0.5898168,0.95491743,-0.5376631,0.38665342,0.80276585,1
0.36051786,-0.87750566,-0.11359584,-0.2967981,0.64431214,-0.093804,-0.052744508,0.8895712,0.23796201,0.4635545,13
-0.3219092,0.65397394,0.14378107,-0.20087337,0.19271326,-0.7871448,0.036769986,0.45861304,-0.93638587,-0.53118,0
0.62652147,0.022678018,-0.034062266,0.102048755,-0.44881964,0.8269228,-0.099152684,-0.36410987,0.5263897,-0.83234787,2
-0.18445349,0.100788355,-0.31034243,0.5442544,-0.85399914,-0.2882936,-0.42029786,0.92533314,0.39908516,-0.74596286,0
0.38756466,-0.021207094,0.91542614,0.5518645,-0.58402765,0.89138985,-0.17885542,-0.22770941,0.29902768,0.99351084,0
0.30172896,-0.96486354,-0.31922507,0.9311867,-0.35245287,-0.48109484,-0.79708683,-0.5520133,-0.5467452,0.23882699,2
0.39952552,0.95437515,0.6562685,0.014775991,0.5392959,0.5715872,-0.862525,0.50459516,-0.68406737,0.7722168,1
-0.43494332,0.20748782,-0.010640383,0.46394336,0.15554023,-0.72539496,0.4050907,0.5898963,-0.52076435,-0.6487067,1
-0.6809343,-0.48655534,-0.12607598,0.07477045,-0.007053137,-0.26448917,0.62055826,0.052847385,-0.5806526,-0.26465,0
-0.58793485,-0.35278666,-0.94330466,0.1747303,-0.7748368,0.38676548,0.68503976,-0.7439276,-0.5277314,-0.7901366,0
0.26687062,0.19349504,-0.5161476,0.6040808,0.4149468,-0.90353847,-0.05439496,-0.4304893,-0.17339015,0.5568048,1
-0.10756028,-0.6945137,0.7034346,-0.9140457,-0.34343302,0.3853135,0.8838891,0.97054255,-0.23492026,0.3336966,1
-0.8782314,-0.19458032,-0.3110565,0.2838738,-0.6552025,0.21604729,0.51663494,0.7793473,-0.16908753,0.9136063,3
-0.944806,-0.2833742,0.37911487,0.25642645,0.4709376,-0.6635752,0.61573243,-0.9385246,-0.68567824,-0.068008184,0
-0.97150695,-0.95052886,-0.8877325,0.8039888,0.21935499,-0.3190713,-0.041098833,-0.8716186,-0.9444506,-0.6973791,0
-0.96743846,0.6579126,-0.349931,-0.2699442,-0.8611456,0.16562104,-0.15003419,-0.6807877,0.6411606,0.8429097,0
-0.7127794,0.5665803,-0.16237688,-0.009441018,0.42564857,-0.18231773,0.84964335,0.61526585,-0.6491319,-0.60856247,0
-0.9908,0.320166,-0.7521868,-0.838179,-0.64096713,-0.9886718,-0.8142431,0.8919649,0.5585854,0.886026,8
-0.48508108,-0.41015148,-0.35086787,0.019530535,-0.71776545,0.14660203,-0.6408988,0.15802014,0.9159975,0.16889906,2
0.72944415,-0.7122091,-0.14112377,-0.6174785,-0.11094689,-0.39779687,-0.56778836,-0.9659406,-0.37079287,0.1339184,2
-0.17592049,-0.9313451,0.7511784,0.7414869,-0.6029012,0.101655245,0.664009,-0.94964826,-0.8836001,0.55486536,0
-0.019806147,0.31843805,-0.41585493,0.18131053,0.6632408,-0.2446475,-0.32300544,-0.9521891,-0.15430832,0.63366556,3
-0.94506884,-0.077246666,0.72893476,-0.2854147,-0.36946833,-0.3016317,-0.4051571,0.119686246,-0.96280396,0.38213718,0
-0.25255585,-0.1273185,-0.06746912,0.5586345,-0.62116456,-0.90998375,-0.7233492,-0.7335905,-0.4868685,0.78981555,1
-0.7736151,-0.5878279,-0.81520367,-0.50236297,-0.028073192,-0.60976565,0.010570049,0.3379389,-0.17013848,0.4314599,7
0.22946763,0.9660078,-0.051053643,0.8667593,0.7484927,0.47804856,0.5659336,-0.6697018,-0.6697457,0.42704332,1
0.36310136,0.90243566,-0.13020074,-0.18382895,0.68553686,0.032295465,0.9388224,-0.5100733,-0.328102,0.043208003,0
0.5333444,-0.87666774,-0.27991605,0.7262392,0.20822144,0.7069787,-0.33873487,-0.63038194,-0.68270814,-0.56223047,2
-0.75150776,0.49556935,0.26878548,-0.6398244,0.9165968,0.28469908,0.37215722,-0.4213531,0.6923379,-0.7053888,0
0.728927,-0.543414,0.42473602,-0.36176395,0.6496692,-0.8386712,-0.19497871,-0.2699163,-0.59797204,-0.49119413,1
-0.28060508,0.103689075,0.70980597,-0.16432726,0.98020065,-0.47587013,-0.51481485,-0.052162647,-0.18103349,0.31763268,2
0.9239861,0.34239006,-0.83676946,-0.3416587,-0.19866443,-0.9105965,0.30918825,0.87290573,0.49665368,-0.019801378,7
-0.076131344,-0.46829367,-0.11109352,0.8770369,-0.51412237,0.15998566,-0.7337215,-0.2734617,0.057906747,-0.7550993,0
0.27169895,-0.85872376,-0.408504,0.69589806,0.9380541,-0.07818413,-0.7147418,-0.82107306,-0.2457521,-0.510308,2
0.79491115,-0.7128689,0.6019335,0.19012904,-0.304152,0.8151473,0.5564892,-0.03497541,-0.677778,-0.2943256,1
0.32242727,0.8664701,-0.337458,-0.41558313,-0.9770508,0.61464393,0.97602594,0.6884787,-0.5572115,0.7163781,0
-0.30316842,0.52281904,0.58471537,-0.81529474,0.24746835,0.39922285,-0.6011678,0.9245491,0.7806754,0.835765,7
-0.009021044,-0.5350386,-0.5464791,0.35344744,-0.1986686,0.7948179,0.8375046,0.07716906,-0.8186848,0.39693034,1
0.8948951,-0.25116944,-0.52335095,-0.23392677,0.14327025,-0.741964,0.53403676,0.42744648,-0.38233173,-0.3704449,3
-0.47449148,0.7816963,0.59309363,0.28422964,-0.044851184,0.24981356,0.9648001,0.31661773,-0.4987303,0.3868302,0
-0.3968407,-0.03550911,-0.6440773,-0.029257417,0.052168965,-0.6064775,0.6429002,0.92358875,-0.8364365,0.28976452,3
-0.69080377,-0.19875765,0.4790163,-0.017554164,0.30303204,-0.32399917,0.954324,-0.46948862,0.18716538,0.102647424,1
0.68117726,0.10211778,0.6029192,0.25765324,0.63761806,0.012638807,0.33368242,0.9864199,-0.32579577,-0.40692842,0
0.7259095,0.38239908,-0.9439086,0.35566282,-0.98075426,-0.54292274,0.39134395,0.526775,-0.22579491,0.8464662,2
0.99378395,0.77977467,-0.9184574,-0.3637377,0.060840845,0.81277204,-0.1677475,0.20889926,0.5263419,-0.5231993,2
-0.60559547,0.98893404,-0.022313595,0.70758784,-0.97509193,-0.38169885,0.7016866,-0.096814156,0.33682513,-0.83772004,0
0.9733267,-0.49911058,-0.05056441,-0.6549964,-0.4436735,-0.85728717,-0.8752879,-0.20429575,-0.4410894,0.7386985,9
-0.004838228,0.7775965,-0.16748953,0.21215498,0.9604026,-0.77380025,-0.43320525,0.8549017,-0.229267,-0.26931393,1
0.08025384,-0.5368421,0.07191789,-0.41562903,0.31723952,-0.2122755,-0.3355639,-0.37670636,0.25980842,0.5018399,2
-0.91424,-0.6974298,-0.95971763,0.46679616,0.74997616,-0.9608015,0.25996053,0.20280397,-0.53663254,0.21605194,6
0.7710769,0.9808694,0.43242538,-0.19828475,-0.5689807,-0.38085866,0.008201957,-0.07343626,0.72968185,-0.9037094,0
0.08925629,-0.31804872,0.08339155,0.96164155,0.029254436,-0.17343795,-0.33893645,-0.99793804,-0.90601027,0.43571877,0
-0.610667,0.5677469,-0.28351235,0.36077428,0.72999537,0.1462872,0.343359,0.8450756,-0.3142351,0.7354201,4
-0.8410258,0.915696,-0.32801425,-0.03763783,0.56098783,0.07341659,0.87441385,-0.43951738,-0.55117035,0.8927038,1
-0.60359156,0.68818474,0.9631171,0.6769315,-0.37807417,-0.0147823095,-0.9012004,-0.5445148,-0.20697856,-0.6606977,0
0.5769131,0.52399206,-0.28616297,-0.15726936,0.96596074,-0.061594367,0.8493639,0.9263127,-0.3507768,-0.95508265,0
0.93276703,-0.53765273,0.95627415,-0.6383966,0.18137288,0.29566908,-0.23621964,0.77981424,-0.9066738,-0.41553771,3
-0.157413,0.76588356,0.46314955,0.6432538,0.43044007,0.8994287,-0.24904203,-0.30871177,-0.13731885,0.39338744,1
-0.29325068,0.36728108,0.27416933,0.23513126,0.81474113,0.15927458,0.6635833,-0.27880168,-0.8986304,0.6111599,0
0.41473234,0.84007454,0.38209295,0.01998508,-0.7218038,-0.9480871,0.20069158,0.815804,-0.07773924,-0.32623577,0
0.5002804,-0.4841447,0.35286343,-0.81148005,-0.9062704,-0.58339834,-0.17121959,0.33719897,0.50597215,-0.6329496,4
-0.20537841,0.3292657,-0.22053158,0.015027523,0.64740586,-0.2884835,0.51556206,0.81254053,0.33336413,-0.17768884,2
-0.6331812,-0.6609473,-0.1943003,0.31251645,0.5469177,-0.048240304,0.8058455,-0.3960724,0.1994127,-0.51197076,0
0.26871002,0.8534694,0.35039926,0.06700277,-0.36802888,-0.8204535,-0.6843097,-0.85779154,0.7107451,-0.41717577,0
-0.14962578,-0.8961065,-0.2788397,0.8505651,0.18385017,-0.17856348,0.52120876,0.77095306,0.7781669,-0.73989654,0
0.071796894,-0.8211701,-0.6894736,0.76788414,-0.7967192,-0.490417,0.4795704,0.97297335,-0.9714161,-0.64528024,3
-0.39213347,0.77465796,0.5827712,0.6234238,0.6407609,-0.2502631,0.7373364,-0.028100371,0.09395361,-0.26519227,0
0.4242109,0.4465624,-0.10600042,0.88033926,-0.25898623,0.2531097,0.90825975,0.563416,-0.36414146,-0.4529811,2
0.19299543,-0.00757885,0.0703789,0.6441642,0.34954965,-0.5608438,-0.8164654,0.94541764,-0.11009002,-0.3939637,3
-0.73446095,0.96027887,0.50460565,-0.6339356,-0.86366665,0.8687216,0.43054175,-0.14688993,-0.83108604,0.60610616,0
-0.67882097,0.49140286,-0.9497795,-0.89160955,-0.95932496,0.90654254,0.90873885,-0.85328364,0.77303433,-0.60782635,0
-0.92935276,0.48126054,0.5668622,0.5668278,0.1754973,0.95970774,-0.8614563,0.46139073,-0.31688488,0.04938829,0
0.68968797,-0.71610475,0.43823218,-0.1997397,0.6468204,-0.02625966,0.49613714,0.95949197,-0.35705006,-0.9850466,0
0.9432764,-0.55055916,0.22852933,0.6219382,-0.15529442,0.7815342,0.6480541,-0.20132828,0.26218784,0.07578361,0
0.9782889,0.69232917,-0.66604173,0.09635186,0.53935933,0.76450396,0.3414321,0.42491698,-0.18463361,0.021689892,4
-0.6921046,0.823241,0.7874392,-0.5506457,-0.8561441,0.77978766,-0.88631105,0.6413218,-0.9740398,-0.5112531,0
-0.42339456,0.93980515,-0.16921508,0.86258686,0.29054224,0.9687829,0.6623477,0.7364744,0.8718492,-0.29545116,1
-0.27494538,0.32220864,0.8809422,-0.36800802,-0.7866144,-0.78226125,-0.46200013,0.15956521,-0.11572051,-0.26667964,0
-0.46749794,0.2601043,-0.8237171,0.9838227,-0.15486836,0.18658793,0.3294227,-0.38909125,0.7891922,-0.007411599,0
0.08203411,-0.95196104,0.1237793,0.34312606,0.13934755,-0.099104404,0.75509346,0.7906045,0.6884618,-0.17356169,3
0.17274463,-0.69821835,-0.7486422,-0.17477417,0.1117748,-0.58245444,-0.8346938,0.45491767,0.36561286,-0.66070294,8
0.66543674,-0.7474631,0.75645983,0.5312439,-0.33796704,0.95205724,-0.5614742,-0.45679116,0.7970396,-0.2576816,2
-0.40388846,0.15473258,-0.16897559,0.6299912,0.81642854,0.44481802,0.21626806,0.25121677,0.026035428,0.117436886,2
0.018989086,0.68189454,0.55921865,-0.10054338,0.3776263,0.0553056,0.35338295,0.82100105,-0.68037534,0.14210904,0
-0.20804107,-0.97761595,-0.9717237,-0.13093889,0.71572053,-0.65938556,0.32573712,0.57635033,-0.7288804,0.42946517,8
0.18873382,-0.9104121,-0.01922667,-0.9388083,0.8743026,0.46868157,0.3831643,0.7677257,0.7647644,0.992751,30
0.41258204,-0.7219784,0.9288361,0.27778494,-0.39419985,-0.37216496,0.9357362,0.22214198,0.7268448,0.07798958,0
0.9237337,-0.7317318,0.23833323,0.23861837,-0.01153326,0.8895743,0.20081186,0.054170847,0.6825323,-0.07894611,4
-0.06461084,-0.8244593,-0.0065517426,-0.46677518,0.5789821,0.8699378,-0.93293035,-0.57921493,0.9627696,-0.4268223,5
0.88933647,0.9845644,-0.25078738,-0.80949175,0.50001895,0.4545728,0.8690201,0.14443028,0.54375017,-0.8574394,0
0.13781583,0.23535776,0.6267575,-0.53529954,-0.11950433,-0.5960659,-0.673012,0.41629064,0.15249014,0.39734578,4
-0.02277112,-0.024565816,-0.038396716,0.54016244,-0.6919415,0.21556449,0.54833376,0.5799905,-0.47987926,0.7743825,0
-0.6664618,0.52143836,0.818002,0.032086372,0.30635965,-0.94732094,-0.39555955,-0.39289188,-0.9310343,-0.21176338,3
0.6981193,-0.095478535,0.9881774,-0.900175,0.39881504,0.86471045,0.97195876,-0.38791466,-0.90291333,-0.36754334,0
0.74130833,0.0876168,0.95580006,-0.73017824,-0.6261821,0.5096334,0.3428793,-0.6496812,0.93031645,-0.38566267,0
-0.8310993,0.27790737,-0.56023407,-0.47587848,-0.5586374,0.27198887,0.4684937,0.6725656,-0.56586707,-0.23371089,0
0.93342245,-0.51369274,-0.3614638,-0.1922853,-0.88548136,-0.73912597,0.8908901,0.1845938,0.18684185,0.3964299,2
0.608148,0.6717131,0.7162366,0.40361214,0.75386727,0.65337634,-0.16721046,0.09007597,-0.52381516,-0.7524649,1
0.9484818,-0.7446642,-0.6251689,-0.9659512,-0.7660054,0.22731566,0.4799831,-0.83353186,0.07957697,-0.73825336,0
0.18933249,0.59730196,-0.38367844,-0.43902314,0.6513494,-0.644469,-0.20437431,-0.83258784,0.70073485,0.31894207,0
-0.39726675,0.7116327,0.94684076,0.4081825,-0.70618224,-0.21805358,0.8043989,0.7267194,-0.32876098,0.6617298,0
-0.6541629,0.2682482,0.88150585,0.1815002,-0.7946135,0.29992664,0.5573168,0.6954768,-0.6578009,-0.17950642,0
-0.052045703,-0.17483532,-0.22192991,-0.36032462,0.34438837,0.4752016,-0.19422972,0.7858207,-0.005373955,0.24377584,5
0.25026906,-0.34048796,-0.043898106,-0.111682534,0.3781774,-0.5372466,-0.45904362,-0.9652548,-0.4350195,0.31874526,1
0.80828214,-0.98586404,-0.3597499,0.62914526,-0.5407753,0.6751827,0.040357113,-0.9402058,0.16908789,-0.59939814,1
0.19435513,-0.8960104,0.93966186,-0.42666543,0.6395576,-0.62917674,-0.8381022,0.39343286,0.6011995,-0.00899446,7
-0.8457056,-0.27430212,-0.6929755,0.28326738,0.16192329,0.6949221,0.99822104,-0.46227264,0.7900814,0.69476557,0
0.15371644,-0.98044086,-0.6935766,0.4357314,0.7430792,0.53442955,0.09425223,-0.608148,-0.8787068,-0.57146597,2
0.007451415,0.1318109,0.76587534,-0.72124374,0.5230156,0.84710836,-0.9038501,-0.5328249,-0.2790805,0.19186413,3
0.8957468,0.20408058,0.676617,0.80912936,0.7850505,-0.912029,-0.6533327,-0.06538367,-0.0036489964,0.08430159,1
0.8400898,0.9057325,-0.29258096,-0.46229708,0.080996394,0.12652922,0.6167195,0.35527325,0.31161153,0.328292,4
0.7445291,0.59556115,-0.09836137,-0.6977768,0.6742958,-0.0815289,-0.7164122,-0.1666547,0.73579955,-0.45966148,3
-0.09642327,0.33735216,0.7190772,-0.14966452,-0.71828914,-0.4180311,-0.32279348,0.10908997,-0.67899394,0.88112426,0
0.26363719,-0.7203703,0.54610074,0.050465107,0.9784094,-0.02009511,-0.013187528,-0.96512234,-0.8259902,0.0034971237,0
0.8486366,-0.61840177,0.19579232,-0.68914723,-0.7750565,-0.36769962,-0.6694797,-0.82739127,-0.306944,-0.13663304,2
0.49786878,0.45976114,-0.013126016,-0.22839975,-0.2124474,-0.8213841,0.6951425,0.89700913,-0.91937923,-0.95481503,0
-0.9369724,-0.16128457,-0.0024147034,-0.6529591,0.552577,0.06585586,-0.50617135,-0.967402,0.7787119,0.9918282,4
0.09285009,-0.4789306,0.6357653,0.58934355,-0.14349651,0.93776274,-0.7389411,-0.1145972,0.8474611,-0.6187501,1
-0.30846238,-0.42515624,-0.4093678,0.88084924,0.6163589,-0.9091183,-0.6116227,-0.013049245,-0.32514858,-0.55070615,3
-0.98295546,0.73752487,0.5598868,0.29015577,-0.22504604,-0.969321,-0.06260514,0.3822974,-0.29021895,0.7871424,1
0.22854328,-0.049619675,0.39520955,0.5211288,-0.733462,0.30410075,-0.9088925,-0.20954227,-0.32421577,0.76355267,1
-0.96321,0.35528493,-0.9112191,0.43351197,0.24490476,-0.39349985,0.29537058,0.95977104,0.60880744,-0.9124676,0
-0.25915742,0.9070852,0.15471208,0.12328458,0.071347475,-0.3515854,-0.26159096,0.06636596,0.75275266,-0.2818483,0
-0.26169312,0.19035971,-0.36600554,0.8722601,0.7522638,0.042011023,-0.64667034,0.2798668,0.8480512,0.32944024,2
0.41915703,-0.5293139,-0.98510695,-0.3760277,0.031957984,0.88847065,0.20879483,-0.18332016,-0.25127542,-0.19120407,3
-0.53772914,-0.41865098,0.18577886,0.6772119,0.8493669,0.38509738,-0.69097185,0.9244529,0.9656091,-0.2971748,6
0.03447771,0.90519774,-0.35164964,0.47406733,0.16633093,0.5574261,0.3484136,0.99213564,0.8474971,-0.68233716,0
0.6017928,-0.19784951,-0.52322805,0.16772485,-0.13611257,-0.65167177,-0.88267946,-0.5573112,0.102956176,0.60943365,4
0.5892613,0.26667535,0.9486275,-0.85648155,-0.6294271,0.43045926,-0.9108491,0.9431211,0.13787961,-0.3685496,1
0.8922914,0.46624506,0.84101164,0.75337696,-0.17403996,0.90778387,0.13206124,0.09683168,0.34747875,-0.78287613,1
-0.5979234,0.9462502,-0.65440834,0.54033625,0.60436916,-0.8118502,-0.11460757,-0.010699749,0.7418928,-0.2736491,0
0.9032004,-0.83911633,0.41776156,0.54600203,-0.36024606,-0.32886302,-0.63694465,0.26530516,0.33511388,-0.3514887,1
0.8086989,-0.15322542,-0.15581584,0.78102064,0.17521298,0.53531075,0.58942914,-0.6545665,-0.012666225,0.8831576,0
-0.6183547,0.13097012,0.7428272,0.11041343,-0.22422647,0.3616153,-0.8271476,0.82159007,0.7855643,-0.28003275,0
-0.36175752,-0.19560659,0.9949722,-0.38386035,0.299443,-0.9493923,0.30226827,0.6059059,0.3236798,-0.047517657,1
0.07297766,0.86597776,0.43458045,-0.23107398,-0.80320644,0.72880983,-0.37230575,0.6234783,-0.20097685,0.016597152,2
-0.7886354,-0.38096297,0.08250916,-0.9664004,-0.20579028,0.58104944,0.70284545,0.7365924,-0.30496275,0.07871711,1
-0.80245197,0.5180118,0.1770562,0.8370265,-0.15556788,0.9563929,0.49543428,0.8534119,-0.06507969,-0.7846265,0
-0.7842481,-0.94288886,0.16621542,-0.7732949,-0.32665908,0.50814474,0.9090891,-0.2508024,0.6923512,-0.07577634,1
-0.20011592,-0.118343234,-0.45343184,0.2736969,-0.0054131746,-0.48723316,0.63605833,-0.44673848,-0.6772785,0.34714532,0
-0.06140673,-0.55048907,-0.8163314,-0.2996105,-0.7656667,0.54389596,-0.1245594,0.5150573,0.4867661,0.0805465,5
-0.15396726,-0.51574516,0.2251302,-0.86954737,-0.48729098,0.7974658,-0.19409716,0.8067231,0.5921738,-0.21080577,6
-0.80489314,0.80309296,0.08424199,0.94503784,-0.90441215,0.20607293,-0.8615899,-0.12141192,-0.87651217,-0.9101765,0
0.05044663,0.9858773,0.0766232,-0.0926466,0.9321413,0.09153795,-0.5583657,0.63588715,0.71354866,0.86709845,3
0.78641903,0.92956436,-0.3708825,0.14378834,-0.36490297,-0.13310969,0.79061174,-0.79013073,0.5464642,-0.57778275,0
0.0054838657,-0.11906195,-0.45042777,0.085275054,-0.5065583,0.9057448,-0.36201262,0.63294744,-0.23819792,-0.7873299,0
0.7762811,-0.27612424,-0.41426778,0.07496941,-0.010188222,0.28218126,-0.24262762,-0.28851926,0.54713476,0.45834613,2
0.88389313,0.11036146,-0.2595961,-0.213045,-0.20378268,-0.31602716,-0.34128237,-0.2817527,0.30157948,0.39567363,1
0.7611258,-0.9731313,0.7754638,-0.20147169,-0.9771849,0.6537453,-0.5669565,-0.4506271,0.33188665,0.16380227,2
0.6816728,-0.6977575,0.54326296,0.521225,0.61898065,-0.3328421,0.16983306,0.29434514,0.94287574,-0.6076739,2
-0.9181905,-0.9043995,0.1324426,-0.76001406,-0.18511689,-0.46746552,0.1811496,-0.7086178,0.61667657,-0.9823874,0
-0.54786015,0.20635033,-0.98358655,0.24648142,-0.37411606,-0.5050522,0.71683,-0.32289362,0.23639727,-0.3861277,0
0.4678036,0.910666,0.9599377,-0.6048994,-0.9940424,-0.69928026,0.2817068,0.4014505,0.52521384,0.43424284,1
0.97282076,-0.7583246,-0.78398025,-0.31315148,0.77616954,-0.76787114,0.749745,0.16639185,0.61856794,0.9907478,20
0.9733279,0.9600066,-0.24540114,-0.42671716,0.4245355,0.85277593,0.024897933,-0.23671591,-0.16173875,-0.35693526,1
0.48016334,-0.99457896,0.8509195,-0.036723137,-0.6062083,-0.35670328,-0.61385083,-0.8689202,0.1006223,-0.22710836,0
-0.44889104,-0.17030668,-0.13787556,0.440565,-0.8089111,-0.023446798,-0.013647437,-0.81748295,0.92179835,-0.4740621,0
0.79338,0.766485,0.02708304,0.74459493,-0.7524979,-0.10992253,-0.8248912,-0.60876215,0.31594324,0.745154,1
-0.5934272,-0.40405953,-0.5607014,-0.08688176,-0.8306205,-0.7915051,-0.21755624,0.96080506,0.17226517,-0.41625607,5
0.6685097,0.7380563,0.6834409,0.009307504,-0.10833645,0.6495304,0.5375531,0.7582358,0.7202159,-0.28384912,1
0.8469839,0.1956501,0.99558294,0.9948176,0.8386749,0.6656625,0.78517437,-0.4700172,-0.3892951,-0.23305082,0
-0.5118288,0.7347088,0.09348297,-0.25327325,-0.44803333,-0.89031386,0.071751,0.87903786,0.6575289,0.79258704,1
0.6832379,0.42079937,-0.028796315,-0.73977494,0.7352408,-0.70368505,-0.60133433,0.4012686,0.54919434,-0.5203879,2
0.6328609,-0.93586814,0.23830104,0.4414668,0.18574488,-0.56270695,-0.67534447,0.79924405,0.22030568,-0.42960644,4
0.9631915,-0.20873165,-0.18491983,0.25739348,0.83255064,-0.44515002,0.00504148,-0.44894552,-0.45294166,-0.13631248,2
-0.0010302067,0.53619957,-0.7469393,0.580305,0.78127074,-0.1140008,-0.08957791,0.2466048,-0.9155197,0.73581886,3
-0.17493415,0.04021752,0.47409225,0.41639364,-0.46270382,-0.73451626,-0.96470654,-0.83502924,-0.21021831,-0.7763233,0
-0.10097289,-0.5283153,0.5666336,0.6840098,0.8460053,-0.65575254,-0.7057122,0.34689713,-0.22836149,0.758381,3
-0.917397,0.92733645,-0.6936184,-0.8019153,-0.10604167,-0.44300508,-0.63039184,0.5709082,0.77232265,0.5567589,4
0.122060776,-0.14390099,-0.545614,0.95312357,-0.54465485,-0.8767772,0.8484223,-0.08064854,0.6719214,-0.33191216,0
0.77887106,-0.7051717,0.60178363,0.7783123,-0.013980627,0.6631644,0.035485625,-0.91557896,0.43809438,-0.7773998,0
0.03142655,-0.89952564,-0.47611773,-0.29796243,-0.3886181,-0.9850565,-0.49668622,-0.9265746,-0.83601487,-0.99767816,0
-0.57606673,-0.2240839,0.90087557,-0.70351326,-0.7604363,-0.8140625,0.9355382,-0.1278851,-0.26605964,0.5482923,0
-0.59084904,-0.26428342,0.9165747,0.532614,-0.7757319,-0.27484286,0.098199725,0.36130607,-0.46006835,0.7001915,1
0.015638351,-0.8646227,0.26795924,-0.97075796,0.06961942,-0.98902845,-0.2852447,-0.2324053,-0.89826775,-0.28285158,0
0.03358078,-0.56341505,0.14191341,0.52806413,0.11802065,-0.9815593,-0.0031598806,-0.46864426,0.2850411,-0.80236435,1
-0.6917347,-0.033197284,0.5766429,-0.26715374,-0.05273223,-0.09903467,-0.78244734,-0.07911754,-0.028144717,0.16552317,1
0.44757628,0.29781032,0.55767095,-0.1906395,-0.43199015,0.84925306,0.7973238,0.5452125,0.7284639,0.4897716,0
0.8839737,0.86989856,-0.8130624,-0.9423677,-0.518823,0.7645831,0.9029225,0.06523359,-0.73937654,-0.46999848,0
0.47538197,0.9314954,0.19368851,-0.6576719,0.9487982,0.87809837,-0.43869483,-0.54033697,0.57490873,-0.7226323,1
0.8347187,-0.20186603,-0.013610244,-0.5342339,-0.98860884,0.22624528,-0.35628545,-0.5863447,0.797112,0.18543446,1
-0.2681321,-0.92218554,-0.56293774,-0.32642555,0.4203751,-0.911417,0.57753885,0.9096153,0.30944753,-0.9928739,3
0.13046372,-0.4035529,0.3163252,-0.03737998,0.4892825,-0.081359744,0.18037355,0.39840972,-0.74089706,0.16676772,4
0.8911158,0.6982604,0.062245607,-0.1758511,0.4134872,-0.87936854,-0.3011899,0.86736846,0.12868941,-0.012937188,6
-0.7871139,-0.64812756,0.13829672,-0.75169146,-0.28917181,-0.49262786,0.3081764,0.15276742,-0.96553254,0.33005536,1
-0.09016073,-0.48446035,0.73666775,-0.65833795,-0.912132,0.109024644,-0.5427611,-0.4060943,-0.87454116,-0.24852657,1
0.7944908,-0.9073068,-0.6762029,-0.21883333,-0.7914152,0.18718648,-0.19871867,0.75647664,-0.99383605,0.033477902,6
0.44096708,0.1298145,-0.27233124,0.93781495,-0.7762269,0.9313917,0.2722484,0.47617197,0.70496535,0.09952474,1
0.10603583,-0.20276809,-0.9071599,0.42125177,0.74790883,0.41812027,-0.15603387,-0.8951603,-0.016528964,0.260059,2
-0.782712,0.8503394,-0.026333451,0.2731247,0.882185,0.4341178,-0.54186213,0.36877513,0.5879879,0.49891758,4
-0.4698292,0.101572275,-0.7185211,-0.11234939,-0.6939198,0.57166386,0.9784217,-0.9685005,-0.4672116,-0.4229852,0
-0.70022213,0.9099432,-0.7724401,-0.5228075,-0.83073235,-0.0033177137,-0.7401904,-0.6736114,0.9943911,0.44685948,1
0.42424417,0.70919645,0.17278981,0.16227198,-0.7510836,0.28093243,-0.78126204,-0.0043509007,-0.53964067,-0.5668179,0
-0.5854993,-0.4840858,-0.594718,-0.54688716,-0.3642701,-0.9137094,0.8004445,0.3360399,-0.9946575,-0.9995067,0
-0.5036173,0.38586903,0.91530335,-0.15577114,0.59499586,-0.53937006,-0.20756066,-0.15502477,-0.97358894,0.0052170753,0
0.26466632,0.6095102,-0.7737466,-0.3010956,0.03772521,0.10607898,0.16864753,-0.7428322,0.7761221,-0.903643,0
-0.34715986,0.49832654,-0.2493993,-0.4818381,-0.9865371,0.6887448,-0.022453785,0.4830228,0.15953851,-0.7436756,0
-0.35335624,0.71303177,-0.48970675,-0.4607526,0.54838,-0.43339956,0.16324413,-0.4861462,0.30781662,0.101724744,0
